name,producer,href,image_url,description
Superblends Immune Support  Single Envelope,17,https://twinings.co.uk/products/superblends-immune-support-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Superblends-Immune-Support-Envelope_ec283188-b35f-4e6b-bca4-5c06c4a31376_540x.jpg?v=1646141584,"Blackcurrant, Raspberry and Strawberry flavoured Herbal Infusion with Echinacea Root, Elderberries and added Vitamin D. This blend has been crafted with all of you go-getters in mind. We've added Vitamin D to support the normal function of the immune system. Enjoy the deliciously comforting flavours of Elderberry, blackcurrant & Raspberry, helping you stay one step ahead. + Vitamin D supports the normal function of the immune system.What does it taste like?A juicy, sweet layered blend of forest fruits infused with a touch of sharpness from the hibiscus & uplifting woody notes from the Echinacea. A deliciously balanced blend that is naturally caffeine free.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Tie Guan Yin Oolong  150g Loose Leaf Tea,17,https://twinings.co.uk/products/tie-guan-yin-oolong,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Tie-Guan-Yin-Oolong_540x.jpg?v=1619795520,"Loose Leaf Oolong Tea  Origin  Tie Guan Yin, or 'Iron Goddess of Mercy', is one of China's most renowned oolong teas and is steeped in colourful legends of divine apparitions and hidden treasure. It is cultivated in Anxi in Fujian Province, South East China, nurtured by Fujian's mild climate and plentiful rainfall.  Tea Description  A complex process involving different stages of plucking, withering, drying and fine rolling produces crinkly, delicate leaves of very lightly oxidised tea. The liquor is a rich golden colour, the aroma sweet with hints of fruit and the flavour complex, honeyed and with caramel notes."
Superblends Beetroot  4 x 20 Envelopes,17,https://twinings.co.uk/products/beetroot-4-x-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-beetroot-4-pack_540x.jpg?v=1619778109,"Orange and Ginger Flavoured Infusion with Beetroot and added Thiamin.  Thiamin (vitamin B1) contributes to the normal function of the heart. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  Beetroot is a colourful and tasty addition to any meal. We've been inspired to blend it into a delicious infusion. Combined with warming ginger and the sweet juicy taste or orange it's perfect to enjoy at any time of day.  What does it taste like? Sweet earthy beetroot is followed by the juicy taste of orange and the subtle warmth of ginger giving a refreshing, well-rounded blend."
Black Tea  3 Box Selection Pack,17,https://twinings.co.uk/products/black-tea-3-box-selection-pack,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Black-Tea-3-Box-Selection-Pack_540x.jpg?v=1637075665,"Curious about our black tea? Get to know the favourites with this pack of our 3 best-sellers.Strong, fragrant, and full-bodied, whatever your cup of tea, we have a black tea to suit. Start your day with English Breakfast, add some zing withEarl Grey, and revive with a refreshing everyday tea.This selection includes:1 x English Breakfast-100 Tea Bags1 xEveryday - 100 Tea Bags1 xEarl Grey - 100 Tea Bags"
Fujian Jasmine Green  125g Loose Leaf Tea,17,https://twinings.co.uk/products/fujian-jasmine-green,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-tea-bag-Fujian-Jasmine-Green_540x.jpg?v=1619794652,"Loose Leaf Jasmine Scented Green Tea  Origin  This wonderful, aromatic tea is made with tea leaves cultivated in the southern frontiers of Fujian Province in South East China. The misty, mountainous region, with its subtropical climate, is ideally suited to growing tea. It is then scented with fresh jasmine flowers in the neighbouring Guangxi Province for a delicately perfumed green tea.  Tea Description  Green tea is plucked in Spring and kept dry until jasmine flowers bloom in late Summer. These are then placed on top of the tea for several hours, releasing their heady aroma; the process is repeated several times, always using fresh flowers, until the tea is judged to be ready. The result is an exquisite tea, sweet, smooth and delightfully perfumed.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
Superblends Turmeric  4 x 20 Envelopes,17,https://twinings.co.uk/products/turmeric-4-x-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ProductImageTemplate1600x1600_45_540x.jpg?v=1692776742,"Orange Flavoured Infusion with Turmeric and Star Anise.  Known for its wonderfully vibrant colour, gentle spice and delicious aroma, Turmeric Superblend is perfect to enjoy any time of day or after you have eaten.  What does it taste like? Star anise brings a smooth gentle spice which, combined with earthy turmeric and delicious, juicy orange creates a well-rounded, smooth and warming blend which is naturally caffeine free."
Tuo Cha Pu'erh  150g Loose Leaf Tea,17,https://twinings.co.uk/products/tuo-cha-puerh,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Tuo-Cha-Puerh_540x.jpg?v=1619795537,"Loose Leaf Black Tea  Origin  Yunnan Province in South West China is home to the Pu'erh style of aged tea. Yunnan translates as 'south of the cloudy peak mountains', an apt description of this moist, mild and mountainous region, where conditions are ideal for growing a huge variety of plants - including tea.  Tea Description  These individually wrapped, compressed teas come in different sizes, most of which resemble a bird's nest. Tuo Cha translates as 'dome shaped bowl'. Our example of this celebrated tea is from a select grade of Pu'erh, giving a rich, dark brew, that initially delivers soft plummy, earthy tones, followed by wisps of soft, sweet cherry."
Superblends Matcha  4 x 20 Envelopes,17,https://twinings.co.uk/products/matcha-4-x-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-twinings-superblends-matcha-4-pack_540x.jpg?v=1619778161,"Cranberry & Lime flavoured Green Tea with Matcha and added Manganese.  Manganese contributes to normal energy-yielding metabolism. Enjoy at least 1 cup a day as part of a varied, balanced diet and healthy lifestyle.  Matcha is an important part of Japanese culture, where the making and enjoying of Matcha takes centre stage. We have created this juicy blend with the flavours of cranberry and lime and added manganese which contributes to normal energy-yielding metabolism to support your everyday wellbeing.What does it taste like? We have carefully blended in the flavours of Cranberry & Lime to brighten, lift and soften the taste of Matcha in this blend. It's juicy, fresh tasting and easy to drink."
Huo Shan Huang Ya  50g Loose Leaf Tea,17,https://twinings.co.uk/products/huo-shan-huang-ya,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Huo-Shan-Huang-Ya_540x.jpg?v=1619794897,"Loose leaf yellow tea  Origin  A superb yellow tea from the misty mountains of Anhui Province in East China. First produced in the seventeenth century, in the time of the Ming and Qing Dynasties, its quality marked it as an Imperial Tribute tea and it has been famed for its flavour ever since.  Tea Description  The succulent, silvery buds are plucked early in the growing season, wrapped in parcels to mellow the tea, then dried slowly (giving rise to the distinctive colour) and are hand crafted into pointed, yellow-green leaves. When infused in hot water the liquor is the palest green, with a slight floral aroma and gentle, smooth, sweet flavour.Loose leaf tea made simple. Take a look at our fabulousteapots(some come with a built-in strainer) andtea strainers."
All Day Decaf  40 Loose Pyramid Tea Bags,17,https://twinings.co.uk/products/all-day-decaf-40-loose-pyramid-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-All-Day-Decaf-40-Loose-Pyramid-Bags_540x.jpg?v=1656499304,"The Tea This is a fantastically well-rounded cup of tea, bold, brisk and full of flavour; and now it has been decaffeinated, so it is perfect for any time of day or night.The PouchGreat news our catering pouch can now be recycled. Please check locally with your collection provider.‚The pouch contains 40 loose pyramid bags which are‚NOT‚individually wrapped.For Food ServiceThese tea pouches are great for smaller catering environments such as cafes, restaurants and B&Bs. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold."
2nd Flush Darjeeling  100g Loose Leaf Tea,17,https://twinings.co.uk/products/2nd-flush-darjeeling,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-2nd-Flush-Darjeeling-pile_540x.jpg?v=1619794436,"Loose Leaf Black Tea  Origin  Darjeeling, a Tibetan name translating as 'Land of the thunderbolt', is one of the most renowned tea growing regions: once visited, never forgotten. Its misty slopes lie in the foothills of the Himalayas in west Bengal, North East India, not far from the border with neighbouring Nepal. The distinctive teas crafted here are among the world's best, as the high altitudes yield slow-growing teas with real intensity of flavour.  Tea Description  This is a truly delicious orthodox tea from a venerable estate we consider to be one of the region's best. The wiry, well twisted leaves have a curly silver tip, reminding us of lambs' tails! The brew is tawny and bright, the complex flavour sweet, aromatic and intense, the finish a lingering citrus delight."
High Grown Nilgiri  125g Loose Leaf Tea,17,https://twinings.co.uk/products/high-grown-nilgiri,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-High-Grown-Nilgiri_540x.jpg?v=1619794863,"Loose Leaf Black Tea  Origin  This exquisite tea is from the renowned Glendale Estate situated high in the Nilgiri (or 'Blue Mountains') district in South West India. Here, the steep rolling hills, twice yearly monsoons and cool climate provide perfect growing conditions for smooth, robust and fragrant teas.  Tea Description  A large leaf orthodox black tea, the leaves produce an amber coloured brew that is aromatic, bright and brisk. The full, intensely fruity flavour makes a superb tea for an afternoon cup.Loose leaf tea made simple. Take a look at our fabulous teapots (some come with a built-in strainer) and tea strainers."
Imperial Pu'erh  125g Loose Leaf Tea,17,https://twinings.co.uk/products/imperial-puerh,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Loose-Leaf-Bag-Imperial-Puerh_540x.jpg?v=1619794920,"Loose Leaf Black Tea  Origin  Yunnan Province in South West China is home to the Pu'erh style of aged tea. Yunnan translates as 'south of the cloudy peak mountains', an apt description of this moist, mild and mountainous region, where conditions are ideal for growing tea. Our tea is from the Xishuangbanna area, where the finest Pu'erhs are found.  Tea Description  Pu'erh has been drunk for its reputed benefits for centuries. This tea is picked, processed and partially fired allowing the leaves to retain some moisture, and compressed into cakes before maturing for between 3 and 10 years, in special underground rooms or caves. Full-bodied and dark, its earthy flavour gets stronger, thicker and more sweet the longer you brew it."
